HandA,HandA_no,HandB,HandB_no,HandA_Wins,Ties,HandB_Wins
QTs,30,39o,148,0.7018828392028809,0.009329242631793022,0.28878793120384216
QTs,30,38o,149,0.69823157787323,0.009336104616522789,0.2924323081970215
QTs,30,37o,150,0.6849452257156372,0.009331579320132732,0.3057231605052948
QTs,30,36o,151,0.6724914312362671,0.009258286096155643,0.31825029850006104
QTs,30,35o,152,0.6614300012588501,0.009616137482225895,0.3289538621902466
QTs,30,34o,153,0.6618438959121704,0.009677896276116371,0.3284781873226166
QTs,30,33o,154,0.518172025680542,0.00957988016307354,0.4722481071949005
QTs,30,32s,155,0.6485658884048462,0.009985084645450115,0.34144899249076843
QTs,30,2Ao,156,0.47127774357795715,0.005286882631480694,0.5234353542327881
QTs,30,2Ko,157,0.47495874762535095,0.007537358906120062,0.5175039172172546
QTs,30,2Qo,158,0.6895996928215027,0.10481394082307816,0.20558635890483856
QTs,30,2Jo,159,0.6867190599441528,0.009917923249304295,0.30336305499076843
QTs,30,2To,160,0.7493883371353149,0.04502413049340248,0.20558752119541168
QTs,30,29o,161,0.7055585384368896,0.00960533320903778,0.2848361134529114
QTs,30,28o,162,0.6987107992172241,0.009484297595918179,0.2918049395084381
QTs,30,27o,163,0.6981678009033203,0.009574380703270435,0.29225781559944153
QTs,30,26o,164,0.6857139468193054,0.009501087479293346,0.30478495359420776
QTs,30,25o,165,0.6746525168418884,0.009858938865363598,0.3154885172843933
QTs,30,24o,166,0.6750664710998535,0.009920697659254074,0.3150128424167633
QTs,30,23o,167,0.6787422299385071,0.010147293098270893,0.3111104965209961
QTs,30,22o,168,0.5234440565109253,0.011540785431861877,0.465015172958374
Q9s,31,Q8s,32,0.6045725345611572,0.13540177047252655,0.26002568006515503
Q9s,31,Q7s,33,0.6072543263435364,0.13341964781284332,0.2593260407447815
Q9s,31,Q6s,34,0.6043844819068909,0.1339452564716339,0.26167023181915283
Q9s,31,Q5s,35,0.6018078327178955,0.1350799798965454,0.2631121575832367
Q9s,31,Q4s,36,0.605879545211792,0.1359022706747055,0.2582181692123413
Q9s,31,Q3s,37,0.6062825322151184,0.13670527935028076,0.25701218843460083
Q9s,31,Q2s,38,0.609958291053772,0.1376688927412033,0.2523728311061859
Q9s,31,JAo,39,0.4051494300365448,0.004511757288128138,0.5903388261795044
Q9s,31,JKo,40,0.39413169026374817,0.006815670523792505,0.5990526676177979
Q9s,31,JQo,41,0.2742931842803955,0.07520919293165207,0.6504976153373718
Q9s,31,JJo,42,0.32021474838256836,0.0038988403975963593,0.6758863925933838
Q9s,31,JTs,43,0.5654566884040833,0.009305298328399658,0.4252380132675171
Q9s,31,J9s,44,0.6829301118850708,0.03710848093032837,0.27996137738227844
Q9s,31,J8s,45,0.6220622658729553,0.009313474409282207,0.3686242401599884
Q9s,31,J7s,46,0.6309283971786499,0.009267776273190975,0.35980379581451416
Q9s,31,J6s,47,0.6394226551055908,0.009169517084956169,0.3514077961444855
Q9s,31,J5s,48,0.6342484951019287,0.009560218080878258,0.3561912775039673
Q9s,31,J4s,49,0.638394832611084,0.009649133309721947,0.3519560396671295
Q9s,31,J3s,50,0.6388087272644043,0.009656579233705997,0.3515346944332123
Q9s,31,J2s,51,0.6422825455665588,0.009768855758011341,0.3479485809803009
Q9s,31,TAo,52,0.4017382562160492,0.004417585674673319,0.5938441753387451
Q9s,31,TKo,53,0.3907204866409302,0.006721499375998974,0.6025580167770386
Q9s,31,TQo,54,0.27049753069877625,0.10148431360721588,0.6280181407928467
Q9s,31,TJo,55,0.5923480987548828,0.009082353673875332,0.3985695540904999
Q9s,31,TTo,56,0.31913822889328003,0.003978849388659,0.6768829226493835
Q9s,31,T9s,57,0.6696474552154541,0.03626458719372749,0.2940879762172699
Q9s,31,T8s,58,0.6108524203300476,0.009250840172171593,0.37989675998687744
Q9s,31,T7s,59,0.6197184920310974,0.009205141104757786,0.3710763454437256
Q9s,31,T6s,60,0.6282127499580383,0.00910688191652298,0.3626803457736969
Q9s,31,T5s,61,0.6362881660461426,0.00956722628325224,0.3541446328163147
Q9s,31,T4s,62,0.637768030166626,0.00957423448562622,0.3526577353477478
Q9s,31,T3s,63,0.6381819248199463,0.009581680409610271,0.3522363603115082
Q9s,31,T2s,64,0.6416558027267456,0.00969395600259304,0.3486502766609192
Q9s,31,9Ao,65,0.30496591329574585,0.019566813483834267,0.675467312335968
Q9s,31,9Ko,66,0.28981515765190125,0.0294719859957695,0.6807128190994263
Q9s,31,9Qo,67,0.07157549262046814,0.9066911935806274,0.02173328958451748
Q9s,31,9Jo,68,0.7229553461074829,0.038134582340717316,0.23891006410121918
Q9s,31,9To,69,0.7085270285606384,0.037110231816768646,0.25436273217201233
Q9s,31,99o,70,0.3502228558063507,0.02019442804157734,0.6295827031135559
Q9s,31,98s,71,0.6621242761611938,0.040204308927059174,0.29767143726348877
Q9s,31,97s,72,0.675926685333252,0.04093315079808235,0.2831401526927948
Q9s,31,96s,73,0.6735071539878845,0.04100848734378815,0.28548434376716614
Q9s,31,95s,74,0.6840128898620605,0.04241887107491493,0.2735682427883148
Q9s,31,94s,75,0.6983222365379333,0.04345898702740669,0.25821876525878906
Q9s,31,93s,76,0.6993489265441895,0.04363769665360451,0.25701335072517395
Q9s,31,92s,77,0.7037062048912048,0.043919771909713745,0.25237399339675903
Q9s,31,8Ao,78,0.4470047354698181,0.004296988248825073,0.5486982464790344
Q9s,31,8Ko,79,0.44806092977523804,0.0066582802683115005,0.5452808141708374
Q9s,31,8Qo,80,0.6396831274032593,0.14317259192466736,0.21714426577091217
Q9s,31,8Jo,81,0.6510704159736633,0.009082207456231117,0.3398473560810089
Q9s,31,8To,82,0.6391600370407104,0.009014316834509373,0.35182565450668335
Q9s,31,89o,83,0.7006403803825378,0.0413968563079834,0.25796276330947876
Q9s,31,88o,84,0.47243285179138184,0.004417634569108486,0.5231494903564453
Q9s,31,87s,85,0.6232138276100159,0.00913812592625618,0.36764806509017944
Q9s,31,86s,86,0.6289368271827698,0.009040304459631443,0.36202290654182434
Q9s,31,85s,87,0.6387598514556885,0.009500649757683277,0.3517395257949829
Q9s,31,84s,88,0.6524335145950317,0.009577300399541855,0.3379891812801361
Q9s,31,83s,89,0.6647788882255554,0.009584308601915836,0.3256368339061737
Q9s,31,82s,90,0.6652519106864929,0.009591316804289818,0.3251567780971527
Q9s,31,7Ao,91,0.4547351002693176,0.004259173758327961,0.5410057306289673
Q9s,31,7Ko,92,0.4538266956806183,0.006542938761413097,0.5396303534507751
Q9s,31,7Qo,93,0.6428626775741577,0.14111356437206268,0.2160237580537796
Q9s,31,7Jo,94,0.6603817343711853,0.009024244733154774,0.3305940330028534
Q9s,31,7To,95,0.6484712958335876,0.008956353180110455,0.3425723612308502
Q9s,31,79o,96,0.7158730626106262,0.0422915555536747,0.24183537065982819
Q9s,31,78o,97,0.6517556309700012,0.008914158679544926,0.3393302261829376
Q9s,31,77o,98,0.48502543568611145,0.004924359265714884,0.5100501775741577
Q9s,31,76s,99,0.6160293221473694,0.009024536237120628,0.37494611740112305
Q9s,31,75s,100,0.6258523464202881,0.009486195631325245,0.36466145515441895
Q9s,31,74s,101,0.6395260691642761,0.009562846273183823,0.35091111063957214
Q9s,31,73s,102,0.6513828635215759,0.009569854475557804,0.33904728293418884
Q9s,31,72s,103,0.6639680862426758,0.009666215628385544,0.3263656795024872
Q9s,31,6Ao,104,0.45472899079322815,0.00428048986941576,0.5409905314445496
Q9s,31,6Ko,105,0.452997088432312,0.006436357274651527,0.5405665636062622
Q9s,31,6Qo,106,0.6396891474723816,0.14164288341999054,0.21866795420646667
Q9s,31,6Jo,107,0.6693814396858215,0.008917663246393204,0.32170090079307556
Q9s,31,6To,108,0.6574710011482239,0.008849771693348885,0.33367919921875
Q9s,31,69o,109,0.7131609320640564,0.04235949367284775,0.24447956681251526
Q9s,31,68o,110,0.6577961444854736,0.008807577192783356,0.3333962559700012
Q9s,31,67o,111,0.6445096731185913,0.008803050965070724,0.3466872572898865
Q9s,31,66o,112,0.48674747347831726,0.005453471094369888,0.5077990293502808
Q9s,31,65s,113,0.6140358448028564,0.009416114538908005,0.37654805183410645
Q9s,31,64s,114,0.6277095079421997,0.009495393373072147,0.3627950847148895
Q9s,31,63s,115,0.6395663619041443,0.009502401575446129,0.3509312570095062
Q9s,31,62s,116,0.6521515846252441,0.009598762728273869,0.33824965357780457
Q9s,31,5Ao,117,0.4522086977958679,0.004717182368040085,0.5430741310119629
Q9s,31,5Ko,118,0.4558897018432617,0.006967658642679453,0.5371426343917847
Q9s,31,5Qo,119,0.6369382739067078,0.1428655982017517,0.22019609808921814
Q9s,31,5Jo,120,0.6639488339424133,0.009348222985863686,0.32670295238494873
Q9s,31,5To,121,0.6660122871398926,0.009354793466627598,0.3246329128742218
Q9s,31,59o,122,0.7244765162467957,0.044002894312143326,0.2315206080675125
Q9s,31,58o,123,0.6681341528892517,0.009312598966062069,0.32255327701568604
Q9s,31,57o,124,0.6548476219177246,0.009308072738349438,0.3358442783355713
Q9s,31,56o,125,0.6423938274383545,0.009234779514372349,0.3483714163303375
Q9s,31,55o,126,0.49379491806030273,0.006898113060742617,0.49930697679519653
Q9s,31,54s,127,0.6166314482688904,0.00982915423810482,0.37353938817977905
Q9s,31,53s,128,0.6258711814880371,0.009840542450547218,0.3642882704734802
Q9s,31,52s,129,0.638456404209137,0.009936903603374958,0.35160666704177856
Q9s,31,4Ao,130,0.45634886622428894,0.004879682790488005,0.5387714505195618
Q9s,31,4Ko,131,0.46002987027168274,0.007130159065127373,0.5328399538993835
Q9s,31,4Qo,132,0.6414616703987122,0.14377567172050476,0.21476268768310547
Q9s,31,4Jo,133,0.6684437990188599,0.009510723873972893,0.3220454752445221
Q9s,31,4To,134,0.6676750779151917,0.009416552260518074,0.32290834188461304
Q9s,31,49o,135,0.7399620413780212,0.04527408629655838,0.2147638499736786
Q9s,31,48o,136,0.6825724244117737,0.009448818862438202,0.3079787492752075
Q9s,31,47o,137,0.6692859530448914,0.00944429263472557,0.3212697505950928
Q9s,31,46o,138,0.6568320989608765,0.009370999410748482,0.333796888589859
Q9s,31,45o,139,0.6452433466911316,0.009728850796818733,0.3450278043746948
Q9s,31,44o,140,0.5025629997253418,0.008294866420328617,0.48914211988449097
Q9s,31,43s,141,0.6303788423538208,0.00997720006853342,0.35964393615722656
Q9s,31,42s,142,0.6429641246795654,0.010080131702125072,0.3469557762145996
Q9s,31,3Ao,143,0.45634886622428894,0.004978233948349953,0.5386728644371033
Q9s,31,3Ko,144,0.46002987027168274,0.007228710688650608,0.5327414274215698
Q9s,31,3Qo,145,0.6418704390525818,0.14467816054821014,0.21345138549804688
Q9s,31,3Jo,146,0.6688576936721802,0.009609274566173553,0.3215329945087433
Q9s,31,3To,147,0.6680890321731567,0.00951510388404131,0.3223958909511566
Q9s,31,39o,148,0.7410109639167786,0.045536499470472336,0.2134525626897812
Q9s,31,38o,149,0.6955483555793762,0.009547370485961437,0.29490426182746887
Q9s,31,37o,150,0.6817406415939331,0.009542844258248806,0.3087165057659149
Q9s,31,36o,151,0.669286847114563,0.009469551034271717,0.32124361395835876
Q9s,31,35o,152,0.6549131870269775,0.009827402420341969,0.33525940775871277
Q9s,31,34o,153,0.6597782969474792,0.009989902377128601,0.33023181557655334
Q9s,31,33o,154,0.5065330862998962,0.00972821842879057,0.48373866081237793
Q9s,31,32s,155,0.6434371471405029,0.010160286910831928,0.3464025557041168
Q9s,31,2Ao,156,0.4571784436702728,0.005254324059933424,0.5375671982765198
Q9s,31,2Ko,157,0.4608594477176666,0.007504800334572792,0.5316357612609863
Q9s,31,2Qo,158,0.6458615660667419,0.14581017196178436,0.2083282768726349
Q9s,31,2Jo,159,0.6725334525108337,0.009885365143418312,0.3175811767578125
Q9s,31,2To,160,0.6717647910118103,0.009791193529963493,0.31844404339790344
Q9s,31,29o,161,0.7457016706466675,0.045968860387802124,0.208329439163208
Q9s,31,28o,162,0.6960275173187256,0.009695562534034252,0.2942768931388855
Q9s,31,27o,163,0.6949632167816162,0.009785645641386509,0.29525116086006165
Q9s,31,26o,164,0.6825093626976013,0.00971235241740942,0.3077782988548279
